order_id,customer_id,book_id,quantity,order_date,TOTAL AMOUNT
3171,77,44,3,2024-04-24,76
3172,570,202,1,2025-05-28,289
3173,383,236,3,,173
3174,501,318,1,2024-10-28,322
3175,758,224,5,2025-09-24,189
3176,467,170,1,2024-06-06,305
3177,635,28,2,2024-10-27,83
3178,355,19,5,2024-09-22,181
3179,423,438,1,2025-10-18,102
3180,861,,4,2025-11-28,251
3181,577,204,4,2024-11-25,469
3182,912,198,1,2025-07-14,446
3183,742,77,4,2024-11-02,93
3184,791,270,1,2024-08-02,96
3185,513,369,4,2026-02-12,290
3186,346,447,1,2024-06-30,205
3187,18,476,4,2025-08-30,481
3188,203,29,5,2024-11-23,170
3189,793,157,5,2025-09-03,380
3190,859,241,1,2024-08-15,138
3191,656,461,3,2024-07-31,375
3192,735,17,3,2025-07-23,221
3193,903,50,3,2025-04-22,227
3194,619,34,2,2025-05-13,224
3195,696,356,2,2026-02-20,116
3196,549,58,5,2025-05-19,241
3197,585,216,1,2025-08-15,230
3198,429,77,4,2025-09-12,93
3199,746,194,5,2026-03-23,423
3200,605,107,2,2025-09-05,362
3201,705,-1,1,2025-04-27,212
3202,236,147,5,2026-03-02,471
3203,24,407,2,2024-08-10,147
3204,780,361,1,2026-01-05,372
3205,228,247,4,2025-08-14,234
3206,796,275,3,2025-07-17,263
3207,470,200,2,2024-09-25,110
3208,397,469,1,2025-09-27,379
3209,180,113,4,2025-07-20,73
3210,334,98,2,2024-07-18,223
3211,926,271,1,2025-03-24,191
3212,872,351,5,2024-09-13,369
3213,820,,2,2025-08-04,408
3214,714,322,5,2024-07-14,398
3215,20,338,4,2025-05-26,457
3216,710,165,2,2025-07-22,429
3217,458,260,4,2024-11-24,489
3218,95,238,1,2024-10-04,354
3219,628,403,2,2025-01-10,214
3220,220,302,2,2024-05-31,403
3221,581,297,5,2024-11-01,81
3222,747,138,4,2024-07-02,132
3223,997,20,5,2026-02-02,221
3224,347,110,4,2025-12-13,286
3225,493,470,4,2024-12-11,440
3226,951,257,5,2025-06-15,275
3227,647,252,4,2025-06-06,271
3228,333,81,3,2025-03-03,150
3229,615,397,2,2024-07-06,398
3230,951,67,5,2024-04-16,365
3231,513,325,4,2025-05-28,266
3232,471,455,3,2025-10-14,81
3233,288,102,3,2025-09-25,98
3234,693,184,1,2025-03-26,247
3235,437,409,2,2024-06-07,319
3236,813,58,3,2026-02-22,191
3237,963,51,2,2024-07-20,493
3238,657,-1,1,2024-07-19,387
3239,620,364,1,2024-09-20,342
3240,853,93,4,2024-06-28,340
3241,440,359,2,2024-08-30,303
3242,632,25,3,2024-08-13,160
3243,870,497,3,2025-03-20,328
3244,309,392,2,2025-09-19,85
3245,392,170,4,2025-04-19,370
3246,339,247,2,2025-12-31,226
3247,691,402,3,2025-02-22,72
3248,898,45,5,2024-06-29,295
3249,159,128,1,2026-01-30,151
3250,260,289,1,2025-10-11,126
3251,210,245,4,2025-05-18,119
3252,373,139,1,2025-12-22,131
3253,207,421,3,2025-08-31,357
3254,593,133,2,2024-05-27,158
3255,917,308,4,2025-08-23,156
3256,222,223,1,2024-08-05,420
3257,143,233,5,2024-09-12,290
3258,866,245,2,2025-11-08,468
3259,825,318,3,2025-05-18,362
3260,519,247,1,2024-05-09,72
3261,680,58,1,2025-10-04,470
3262,441,339,1,2024-12-14,210
3263,942,180,4,2026-02-25,162
3264,269,156,2,2025-07-09,81
3265,831,181,1,2025-10-06,388
3266,441,321,4,2024-09-23,283
3267,356,118,4,2026-02-01,392
3268,957,425,1,2025-09-29,152
3269,654,270,5,2024-09-01,324
3270,907,259,4,2024-05-27,469
3271,642,494,5,2025-03-14,448
3272,726,43,4,2024-08-22,259
3273,266,60,1,2024-07-27,238
3274,803,262,4,2025-09-08,266
3275,754,349,2,2025-08-17,248
3276,476,456,2,2025-01-03,367
3277,873,406,3,2025-06-27,116
3278,442,489,5,2024-09-01,425
3279,94,321,5,2024-07-30,277
3280,364,406,2,2025-05-07,81
3281,499,196,3,2025-01-10,227
3282,712,66,3,2025-12-08,439
3283,577,282,4,2024-07-02,451
3284,194,324,0,2025-09-13,259
3285,188,235,3,2025-08-18,141
3286,965,453,5,2025-03-18,500
3287,588,249,1,2025-10-09,141
3288,624,38,4,2025-08-20,185
3289,690,29,3,2025-02-13,337
3290,160,98,2,2024-05-04,176
3291,181,332,2,2024-10-08,490
3292,,311,1,2025-07-04,333
3293,607,208,5,2024-07-15,119
3294,779,253,1,2025-03-21,215
3295,166,88,2,2026-01-30,105
3296,524,219,4,2025-12-26,440
3297,516,67,2,2025-08-09,417
3298,,458,1,2024-10-11,112
3299,166,378,4,,267
3300,23,477,4,2026-02-09,414
3301,184,492,4,2026-01-03,285
3302,663,392,5,2024-12-19,469
3303,388,82,1,2025-04-14,395
3304,386,306,4,2025-03-29,421
3305,393,280,1,2025-05-23,372
3306,669,78,5,2025-06-23,306
3307,687,399,5,2025-05-16,142
3308,408,243,4,2024-07-05,358
3309,402,328,3,2024-11-20,287
3310,339,475,1,2025-08-21,499
3311,978,432,4,2025-02-22,202
3312,528,103,5,2024-12-23,285
3313,378,179,2,2024-03-30,262
3314,636,155,3,2026-03-16,337
3315,105,450,5,2025-08-03,381
3316,956,183,3,2025-12-31,491
3317,734,225,2,2025-10-13,408
3318,469,451,3,2026-01-24,497
3319,861,377,1,2025-04-09,311
3320,970,60,5,2024-12-08,448
3321,352,237,3,2025-04-14,110
3322,916,261,5,2025-01-15,117
3323,358,74,1,2024-05-28,250
3324,741,163,2,2025-09-13,230
3325,72,183,2,2024-06-18,367
3326,175,88,3,2025-11-22,87
3327,404,428,3,2025-06-16,244
3328,,176,2,2025-01-11,144
3329,351,144,3,2025-12-29,460
3330,331,332,4,2024-06-12,444
3331,576,474,5,2024-11-09,299
3332,573,27,1,2024-06-13,483
3333,701,296,1,2025-05-18,242
3334,651,38,1,2025-11-20,303
3335,713,38,1,2024-04-27,438
3336,982,195,2,2025-03-26,482
3337,676,209,5,2024-11-03,489
3338,555,258,2,2025-06-29,293
3339,241,365,5,2024-03-27,338
3340,456,92,5,2026-03-25,333
3341,499,82,2,2024-11-26,250
3342,399,196,4,2024-06-03,209
3343,676,278,4,2025-12-25,144
3344,107,210,2,2024-12-23,124
3345,926,211,1,2025-09-21,372
3346,223,251,5,2026-02-02,209
3347,110,124,2,2025-11-09,356
3348,271,176,3,2024-11-16,493
3349,878,66,3,2025-10-21,473
3350,174,219,5,,486
3351,945,252,3,2024-11-24,267
3352,435,281,3,2025-05-22,388
3353,622,415,5,2024-08-11,78
3354,54,342,3,2025-03-02,415
3355,21,123,5,2026-01-10,90
3356,985,322,4,2025-03-05,173
3357,394,130,1,2025-09-10,343
3358,588,355,4,2024-04-06,486
3359,826,26,5,2024-10-17,308
3360,631,366,3,2024-11-06,336
3361,498,387,5,2025-03-25,375
3362,169,161,2,2024-05-29,156
3363,708,497,1,2025-01-17,371
3364,627,-1,2,2025-06-08,382
3365,119,252,5,2025-08-31,475
3366,579,362,3,2024-09-14,123
3367,424,205,4,2025-04-30,133
3368,,323,4,2025-04-15,365
3369,590,398,4,2024-07-17,426
3370,223,276,3,,355
3371,838,305,5,2025-07-24,206
3372,397,324,4,2026-01-17,486
3373,993,161,4,2025-11-18,319
3374,342,404,4,2024-09-19,493
3375,636,411,4,2025-09-02,312
3376,566,107,5,2024-06-06,270
3377,765,317,1,2025-11-21,267
3378,900,211,1,2025-02-09,420
3379,911,99,4,2024-09-25,480
3380,437,44,2,2025-12-23,489
3381,697,249,5,,443
3382,392,174,4,2025-07-26,397
3383,583,72,1,2024-12-16,415
3384,5,119,4,2025-05-18,427
3385,264,416,5,2025-01-11,150
3386,967,5,4,2026-03-20,442
3387,588,252,3,2025-12-18,385
3388,751,221,2,2025-10-15,348
3389,598,412,3,2026-03-25,122
3390,331,229,5,2024-11-05,473
3391,701,87,1,2026-03-04,266
3392,898,428,3,2025-01-30,443
3393,453,226,4,2025-08-21,301
3394,942,358,4,2024-04-01,342
3395,955,237,3,2025-04-02,164
3396,716,272,2,2024-04-05,380
3397,716,,3,2025-01-09,402
3398,815,105,5,2025-11-23,74
3399,721,404,3,2024-07-03,359
3400,420,346,5,2025-12-25,106
3401,177,454,2,2024-09-23,212
3402,278,,2,2025-08-08,427
3403,999,,5,2025-04-10,419
3404,197,225,,2024-08-29,480
3405,417,212,-3,2025-05-20,165
3406,221,41,2,2024-09-25,318
3407,57,346,5,2025-05-16,146
3408,830,133,3,2024-07-27,388
3409,803,320,1,2024-05-01,271
3410,713,252,5,2024-08-18,233
3411,267,441,1,2025-06-19,221
3412,902,20,5,2025-09-09,451
3413,187,257,1,2026-01-25,369
3414,454,6,4,2025-07-17,132
3415,608,413,3,2024-06-16,393
3416,199,108,1,2024-10-12,205
3417,760,125,5,2025-06-13,269
3418,9,113,1,2025-07-20,196
3419,218,269,3,2026-02-01,496
3420,771,369,3,2025-01-09,369
3421,972,472,4,2024-10-02,446
3422,600,105,2,2024-10-17,86
3423,127,129,1,2025-10-20,98
3424,,362,4,2026-02-01,293
3425,589,88,3,2024-04-25,205
3426,119,235,3,2024-11-18,343
3427,203,423,2,2024-12-09,359
3428,518,218,5,2025-10-30,448
3429,616,126,4,2025-07-19,361
3430,172,188,3,2025-02-12,151
3431,1000,333,3,2024-05-10,415
3432,596,164,1,2024-06-19,349
3433,758,221,5,2025-11-11,363
3434,701,485,1,2025-06-06,392
3435,650,378,3,2024-11-19,203
3436,875,255,2,2025-02-20,128
3437,954,42,2,2024-06-05,160
3438,624,286,2,2026-02-04,398
3439,474,170,4,2025-06-02,225
3440,951,205,5,2025-07-01,353
3441,225,143,4,2026-03-03,164
3442,809,394,2,2024-11-06,190
3443,505,250,2,2025-06-17,484
3444,227,76,3,2026-02-06,375
3445,887,230,5,2025-11-04,197
3446,607,476,2,32-13-2020,138
3447,473,440,2,2025-10-04,75
3448,773,12,2,2025-11-21,190
3449,530,80,5,2025-07-27,134
3450,992,363,1,2024-08-30,281
3451,989,315,2,2024-04-03,82
3452,621,299,4,2025-04-21,499
3453,572,45,1,2025-12-11,244
3454,388,242,5,2025-07-07,292
3455,147,141,5,2025-10-18,203
3456,260,149,4,,133
3457,550,333,3,2025-03-15,379
3458,848,302,2,2024-04-25,418
3459,531,259,3,2024-11-11,326
3460,980,489,2,2025-05-06,201
3461,770,251,5,2025-12-16,472
3462,39,191,2,2025-08-20,307
3463,495,243,3,2025-07-27,156
3464,347,437,1,2025-11-04,302
3465,883,237,4,2025-08-21,409
3466,953,107,1,2024-08-26,114
3467,203,361,4,2025-09-26,303
3468,206,403,2,2024-12-16,291
3469,669,312,2,2025-09-28,255
3470,258,429,1,2024-10-18,178
3471,966,373,5,2025-03-22,361
3472,228,414,5,2026-01-24,207
3473,713,1,4,2025-01-19,486
3474,208,313,5,2024-12-12,430
3475,843,404,5,2025-02-15,414
3476,915,356,5,2025-04-01,413
3477,440,112,1,2024-05-26,198
3478,696,478,5,2024-12-02,442
3479,625,144,2,2025-07-18,389
3480,865,80,2,2024-10-31,99
3481,845,121,2,2025-05-03,240
3482,461,330,2,2025-07-09,421
3483,27,200,0,2024-12-13,308
3484,80,296,3,2024-12-16,370
3485,,82,1,2025-02-08,309
3486,664,,2,2024-05-30,278
3487,,457,4,2025-10-31,294
3488,518,79,5,2024-10-04,176
3489,541,298,4,2025-04-29,300
3490,521,348,2,2025-04-19,233
3491,392,51,5,2024-06-10,421
3492,761,431,5,2025-06-13,443
3493,475,234,2,2026-02-14,313
3494,590,407,3,2024-12-20,335
3495,762,413,3,2026-03-14,276
3496,673,273,1,2026-01-04,154
3497,696,439,3,2026-01-20,422
3498,251,107,5,2024-08-03,193
3499,396,162,2,2026-01-05,130
3500,400,297,1,2025-12-15,183
3501,649,462,2,2024-08-07,491
3502,507,94,2,2025-03-10,500
3503,136,193,4,2024-06-18,466
3504,410,489,2,2025-01-11,489
3505,431,417,2,2025-09-02,126
3506,823,469,1,2025-08-12,457
3507,450,301,1,2024-09-10,262
3508,,361,5,2024-12-25,102
3509,171,494,5,2025-01-02,195
3510,537,3,2,2025-04-29,246
3511,916,211,4,2024-05-28,297
3512,875,22,1,2024-08-06,132
3513,659,143,1,2025-04-10,437
3514,181,469,2,2025-07-31,313
3515,809,487,1,2025-03-15,459
3516,103,104,4,2025-07-03,472
3517,219,283,4,2024-10-23,212
3518,244,361,3,2025-02-11,306
3519,611,233,4,2025-11-21,174
3520,276,325,3,2025-02-03,494
3521,,422,3,2025-12-05,385
3522,,134,5,2026-03-16,251
3523,88,489,1,2025-11-23,166
3524,379,188,1,2025-05-01,114
3525,32,319,3,2024-05-22,71
3526,172,200,1,2025-03-16,103
3527,94,463,2,2024-05-11,233
3528,997,19,1,2024-11-06,360
3529,517,184,1,2025-03-27,113
3530,436,453,3,2025-11-05,242
3531,588,172,1,2025-12-27,135
3532,64,487,2,2024-05-03,274
3533,21,301,4,2024-08-22,385
3534,318,410,3,2025-03-02,257
3535,156,241,2,2026-03-09,258
3536,85,278,4,2024-08-23,219
3537,643,109,4,,268
3538,479,375,3,2025-08-31,459
3539,215,25,1,2026-03-04,470
3540,562,78,2,2025-02-15,430
3541,263,392,3,2024-12-18,453
3542,424,321,2,2025-04-12,496
3543,66,443,3,2025-07-18,128
3544,15,296,1,2026-03-10,117
3545,408,118,1,2025-08-04,153
3546,363,105,1,2024-05-30,303
3547,110,2,1,2024-12-02,181
3548,474,9,4,2024-03-30,173
3549,711,129,4,2024-11-27,271
3550,488,421,5,2025-09-27,165
3551,613,255,4,2024-05-22,154
3552,175,55,5,2025-08-18,383
3553,956,138,2,2025-05-30,270
3554,469,20,4,2025-03-14,446
3555,402,426,3,2024-04-07,293
3556,450,173,3,2025-11-18,425
3557,216,45,4,2026-02-22,457
3558,865,500,4,2025-01-05,478
3559,113,134,1,2024-09-22,132
3560,243,182,3,2025-01-03,194
3561,71,424,1,2024-04-13,142
3562,347,181,4,2025-03-22,461
3563,65,480,3,2025-08-27,109
3564,330,473,3,2025-09-09,488
3565,415,403,4,2024-12-17,158
3566,904,366,3,2025-09-12,470
3567,502,21,1,2024-05-05,478
3568,761,235,2,2026-02-22,181
3569,,292,0,2025-08-23,434
3570,56,241,1,2025-03-02,152
3571,656,326,2,2024-12-23,223
3572,929,257,1,2025-03-27,409
3573,571,30,4,2024-12-22,236
3574,167,319,1,2025-06-19,106
3575,735,335,4,2025-03-20,161
3576,184,354,2,2024-08-25,368
3577,175,444,5,2024-12-21,291
3578,338,3,1,2025-11-29,314
3579,467,333,2,2025-12-21,189
3580,504,474,1,2024-09-19,485
3581,871,266,2,2024-08-01,337
3582,506,222,5,2025-05-03,499
3583,950,27,3,2024-12-09,438
3584,673,200,2,2026-01-31,361
3585,70,105,4,2026-02-19,286
3586,554,13,5,2024-06-05,196
3587,758,206,5,2026-01-18,306
3588,795,451,4,2024-06-01,297
3589,353,201,5,2025-03-21,296
3590,46,107,4,2025-04-02,398
3591,166,433,3,2024-05-05,248
3592,334,144,1,2024-04-28,460
3593,932,241,5,2024-11-28,360
3594,733,78,4,2025-11-21,367
3595,891,356,5,2024-08-02,206
3596,675,20,3,2026-03-21,215
3597,311,56,1,2025-05-13,293
3598,758,77,4,2025-12-01,486
3599,758,159,2,2024-06-16,233
3600,919,368,3,2025-03-29,221
3601,485,444,2,2025-10-15,167
3602,244,39,5,2024-12-08,289
3603,643,381,5,2025-04-25,398
3604,816,68,5,2025-02-05,149
3605,61,261,1,2026-03-08,260
3606,276,1,5,2025-06-22,394
3607,715,415,4,2025-01-20,333
3608,229,13,3,2024-07-04,451
3609,117,447,1,2025-01-18,215
3610,43,287,5,2024-11-11,443
3611,468,344,1,2025-07-19,393
3612,556,55,1,2025-12-16,249
3613,922,309,5,2025-06-02,136
3614,717,270,-3,2024-06-26,292
3615,846,236,2,2024-09-02,208
3616,836,418,4,2024-04-13,351
3617,180,145,1,2025-06-02,173
3618,238,86,3,2025-07-20,422
3619,73,353,3,,162
3620,740,414,2,2024-11-14,453
3621,944,25,4,2024-05-31,411
3622,714,117,1,2025-01-29,416
3623,378,351,4,2024-11-01,258
3624,867,287,5,2024-12-18,325
3625,292,380,2,2024-08-03,119
3626,98,202,5,2024-05-17,286
3627,332,444,1,2024-11-22,457
3628,218,360,2,2025-03-07,116
3629,648,297,1,2025-02-08,447
3630,875,151,1,2025-03-19,79
3631,19,426,2,2025-10-29,104
3632,415,,2,2025-02-21,491
3633,249,12,4,2025-11-15,227
3634,622,202,4,2024-12-18,262
3635,86,111,1,2025-07-19,210
3636,512,401,1,2025-03-10,93
3637,126,22,3,2024-07-22,90
3638,271,349,4,2024-09-19,453
3639,7,226,4,2025-02-11,476
3640,281,328,4,2025-05-05,124
3641,227,409,4,2026-01-31,498
3642,985,8,3,2025-09-01,240
3643,5,53,2,2024-09-30,412
3644,973,276,,2025-11-24,284
3645,40,405,1,2024-09-17,77
3646,350,194,2,2025-05-04,256
3647,704,484,1,2024-12-17,155
3648,175,214,1,2025-06-21,473
3649,667,315,5,2024-03-30,250
3650,131,125,1,2024-05-08,105
3651,509,95,1,2025-09-03,72
3652,553,109,2,2026-03-23,81
3653,951,436,3,2025-08-09,262
3654,176,211,3,2025-04-11,384
3655,659,471,5,2024-06-24,203
3656,930,476,1,2026-02-06,363
3657,819,497,5,2024-10-30,88
3658,298,12,1,2024-04-19,173
3659,610,223,1,2024-08-18,487
3660,40,206,4,2026-01-11,217
3661,152,154,3,2025-06-06,230
3662,272,272,1,2026-02-10,439
3663,915,24,4,2026-01-01,442
3664,518,430,4,2025-02-10,198
3665,304,393,3,2024-08-31,185
3666,468,306,3,2025-07-15,83
3667,523,312,3,2025-05-15,462
3668,832,477,4,2025-07-20,361
3669,,126,4,2024-07-29,195
3670,623,275,2,2024-08-23,97
3671,89,68,1,2024-07-15,98
3672,183,498,1,2024-11-09,210
3673,630,129,5,2025-05-10,243
3674,10,220,3,2024-05-12,187
3675,916,463,1,2024-09-08,297
3676,772,58,2,2025-10-17,102
3677,996,396,5,2024-07-13,303
3678,,352,2,2024-04-22,456
3679,476,347,2,2024-05-07,148
3680,333,60,5,2025-05-24,224
3681,830,374,3,2025-03-08,419
3682,35,408,3,2025-05-26,297
3683,753,54,1,2024-04-25,427
3684,9,438,5,2025-07-06,448
3685,631,498,5,2024-11-03,73
3686,615,385,5,2026-02-03,253
3687,201,496,4,2024-11-13,117
3688,944,236,4,2024-11-13,242
3689,98,204,5,2025-07-15,269
3690,311,161,1,2026-02-25,385
3691,122,177,5,2025-07-21,344
3692,458,201,3,2024-08-01,302
3693,775,404,4,2024-04-08,275
3694,618,314,1,2012-02-01,137
3695,967,117,2,2025-02-27,172
3696,107,93,3,2025-04-16,246
3697,884,180,5,2025-10-25,372
3698,23,131,4,2024-09-09,246
3699,414,196,1,2024-06-03,450
3700,316,196,2,2025-01-31,284
3701,66,477,3,2025-11-17,146
3702,79,145,4,,312
3703,875,238,,2025-05-07,151
3704,699,437,3,2024-06-09,329
3705,490,173,1,2024-06-15,195
3706,853,115,4,,193
3707,595,40,4,2025-02-16,92
3708,471,380,,2025-04-13,369
3709,782,94,3,2025-09-06,240
3710,71,29,1,2024-06-07,238
3711,278,168,3,2024-05-26,394
3712,925,60,4,2025-06-15,376
3713,557,60,5,2025-08-02,468
3714,382,236,3,2024-05-12,120
3715,394,316,3,2024-06-15,492
3716,575,207,5,2024-04-14,356
3717,217,50,5,2024-07-31,135
3718,855,402,5,2025-03-09,103
3719,607,414,4,2026-02-12,386
3720,486,406,4,2024-04-30,324
3721,271,265,4,2024-07-09,87
3722,778,59,2,2024-09-15,418
3723,974,298,1,2025-09-19,381
3724,810,485,4,2025-06-25,136
3725,524,399,1,2024-05-28,93
3726,896,314,1,2025-09-29,196
3727,217,231,2,2025-08-14,145
3728,210,160,4,2025-07-27,130
3729,115,369,4,2025-12-16,257
3730,547,262,3,2025-04-18,312
3731,814,73,5,2024-09-08,484
3732,990,2,1,2025-04-21,76
3733,501,441,4,2026-01-30,246
3734,284,425,2,2024-07-26,477
3735,987,85,5,2024-07-02,122
3736,583,426,3,2025-10-21,189
3737,515,260,1,2025-08-23,436
3738,435,317,5,2024-09-20,119
3739,964,143,5,2024-09-30,400
3740,489,152,5,2024-10-10,144
3741,249,458,2,2025-10-28,335
3742,997,226,4,2025-11-15,135
3743,613,-1,5,2025-05-25,388
3744,388,,4,2025-08-03,134
3745,208,315,3,2025-03-19,255
3746,817,3,1,2024-10-28,424
3747,224,101,1,2026-03-17,127
3748,681,279,5,2024-12-31,271
3749,424,113,4,2025-12-20,79
3750,642,110,4,2025-04-06,86
3751,592,427,5,2025-08-01,170
3752,15,391,4,2024-05-17,451
3753,957,222,3,2025-05-06,160
3754,870,400,4,2025-01-28,391
3755,225,404,5,2026-02-13,282
3756,189,250,2,2025-12-22,383
3757,938,369,4,2025-03-02,230
3758,99,264,5,2025-09-06,224
3759,591,173,1,2024-07-25,425
3760,868,430,4,2024-05-28,335
3761,104,494,2,2024-12-16,154
3762,52,201,5,2025-09-21,492
3763,288,209,2,2024-06-11,113
3764,795,278,1,2025-09-17,285
3765,624,87,5,2025-08-24,140
3766,782,388,4,2026-03-23,83
3767,723,330,4,2025-02-06,390
3768,476,179,4,2025-02-05,387
3769,111,202,2,2024-05-22,228
3770,589,356,4,2025-11-29,173
3771,678,103,1,2026-01-17,206
3772,343,33,2,2025-12-16,168
3773,372,68,3,2024-09-26,155
3774,918,94,4,2025-04-19,86
3775,388,83,3,2024-04-16,411
3776,66,252,5,2026-02-23,315
3777,716,232,2,2025-09-04,121
3778,262,376,2,2024-04-18,250
3779,599,445,1,2024-09-17,204
3780,994,209,2,2025-01-15,229
3781,945,350,2,2025-01-26,489
3782,180,2,3,,482
3783,934,164,3,2025-11-26,392
3784,710,28,1,2024-04-05,176
3785,450,138,2,2026-02-06,476
3786,448,203,3,2026-01-25,125
3787,609,399,4,2024-09-07,353
3788,602,493,3,2025-08-28,438
3789,828,128,5,2026-03-13,450
3790,195,444,2,2025-01-17,326
3791,160,302,2,2024-05-27,104
3792,845,470,5,2024-11-07,307
3793,321,277,5,2024-11-16,145
3794,238,364,3,2024-07-11,372
3795,272,445,2,2025-04-05,483
3796,4,43,4,2024-08-17,307
3797,967,483,4,2026-01-20,322
3798,17,157,2,2025-11-01,494
3799,947,418,1,2025-09-22,402
3800,357,424,4,2025-10-13,258
3801,338,142,3,2024-10-16,342
3802,852,497,3,2024-04-23,91
3803,446,199,1,2025-04-28,326
3804,132,174,3,2025-11-11,426
3805,7,61,5,2025-10-04,259
3806,852,111,2,,355
3807,270,423,2,2024-10-16,347
3808,927,411,3,2024-04-25,456
3809,193,291,3,2026-01-27,72
3810,118,422,4,2024-03-29,393
3811,195,380,5,2025-03-15,208
3812,459,51,2,2025-02-18,387
3813,219,104,2,2025-09-14,451
3814,880,335,,2025-11-29,155
3815,227,345,3,2024-09-06,132
3816,72,436,1,2024-07-29,78
3817,445,5,2,2024-06-01,196
3818,363,417,2,2025-04-07,206
3819,419,113,4,2025-03-04,181
3820,471,192,2,2024-04-15,251
3821,8,431,3,2024-09-05,141
3822,987,364,5,2025-09-13,218
3823,922,418,3,2024-12-27,440
3824,894,12,1,2024-12-10,220
3825,762,350,3,2025-07-21,171
3826,48,86,2,2025-08-01,334
3827,666,179,5,2025-08-26,491
3828,545,339,4,2026-01-17,194
3829,317,81,2,2025-06-01,212
3830,376,123,2,2024-12-29,286
3831,999999,55,2,2026-02-28,79
3832,917,202,2,2024-11-17,308
3833,942,325,4,2025-03-22,198
3834,157,138,4,2025-06-04,348
3835,17,106,2,2025-02-22,262
3836,526,63,2,2025-09-26,433
3837,179,147,4,2025-05-18,465
3838,258,288,5,2026-02-13,380
3839,759,456,1,2025-01-20,394
3840,735,308,4,2025-09-12,394
3841,654,24,3,2026-01-29,302
3842,852,55,3,2024-05-14,350
3843,951,73,4,2025-11-12,359
3844,293,429,2,2026-01-24,456
3845,236,24,3,2024-11-18,487
3846,127,173,5,2025-03-12,204
3847,273,64,5,2025-12-26,105
3848,809,131,3,2025-04-23,404
3849,359,349,4,2025-09-08,105
3850,875,230,4,2026-03-08,346
3851,765,20,2,2024-10-06,173
3852,459,335,4,2025-01-17,91
3853,836,457,2,2024-08-17,381
3854,502,97,5,2025-02-23,337
3855,792,439,3,2025-10-22,470
3856,480,456,5,2026-03-15,118
3857,220,475,1,2024-04-05,206
3858,625,332,3,2025-09-07,246
3859,602,451,3,2024-07-10,192
3860,325,407,1,2025-06-01,220
3861,692,122,2,2024-08-10,392
3862,522,228,1,2025-07-05,210
3863,229,276,4,2024-12-06,348
3864,511,275,2,2025-08-08,281
3865,224,71,2,2024-05-23,282
3866,984,301,3,2025-01-22,155
3867,688,115,5,2025-03-14,352
3868,802,339,2,2024-12-08,343
3869,909,243,3,2025-12-22,144
3870,760,340,1,2025-04-15,249
3871,162,224,3,2025-12-05,304
3872,593,240,-3,2024-07-03,357
3873,291,130,5,2026-03-23,101
3874,162,69,4,2024-07-23,142
3875,476,309,1,2025-01-21,214
3876,49,175,4,2025-01-08,164
3877,267,92,2,2026-02-08,231
3878,231,152,5,2025-08-03,155
3879,583,408,5,2024-04-05,347
3880,394,202,2,2025-07-15,131
3881,585,214,4,2024-07-17,313
3882,457,128,3,2025-10-27,126
3883,669,59,3,2024-07-03,160
3884,623,241,4,2025-06-23,135
3885,641,125,1,2025-04-21,315
3886,964,423,4,2025-07-29,488
3887,390,473,5,2025-06-23,371
3888,667,118,1,2024-12-18,466
3889,218,281,1,2026-01-31,466
3890,17,57,4,2025-01-08,255
3891,579,350,1,2024-04-13,396
3892,557,,1,2026-03-02,395
3893,498,111,4,2025-04-12,104
3894,367,14,,2024-06-22,337
3895,305,255,1,2024-10-05,382
3896,486,338,3,2024-10-19,397
3897,974,274,4,2025-11-11,285
3898,704,-1,1,,359
3899,556,170,2,2025-07-19,130
3900,288,216,5,2025-08-09,100
3901,540,500,5,2026-02-22,154
3902,856,-1,3,2025-01-27,139
3903,182,17,4,2024-11-11,148
3904,22,20,4,2024-03-29,259
3905,295,489,5,2024-04-30,334
3906,564,220,5,2024-05-22,410
3907,642,18,3,2024-12-04,194
3908,271,123,4,2025-01-03,89
3909,112,303,3,2026-01-20,271
3910,424,210,4,2026-02-13,359
3911,19,485,5,2025-01-18,420
3912,62,185,4,2025-03-12,176
3913,888,42,5,2026-03-18,277
3914,642,170,2,2025-01-30,92
3915,914,94,3,2025-04-23,170
3916,518,330,1,2024-07-16,435
3917,693,106,2,2025-05-26,195
3918,600,444,2,2025-07-02,363
3919,576,134,4,2025-10-03,476
3920,960,172,2,2025-08-21,338
3921,824,106,2,2024-06-05,179
3922,546,203,1,2024-06-02,270
3923,180,280,3,2025-07-04,96
3924,183,314,4,2024-03-28,360
3925,889,400,2,2025-04-17,418
3926,441,7,2,2024-07-17,104
3927,351,299,5,,383
3928,421,66,3,2025-01-04,243
3929,102,44,5,2024-09-01,320
3930,62,295,2,2024-10-16,430
3931,999,334,5,2024-12-22,278
3932,699,410,3,2025-05-15,132
3933,677,70,4,2025-03-14,246
3934,694,296,3,2025-06-23,440
3935,522,379,2,2024-10-03,327
3936,261,-1,1,2025-05-17,235
3937,130,85,5,2026-02-07,141
3938,716,90,5,2025-03-23,218
3939,382,52,1,2025-02-24,450
3940,389,171,3,2024-12-08,150
3941,575,31,2,2024-05-04,444
3942,317,78,4,,191
3943,557,441,5,2025-10-04,425
3944,565,498,5,2025-03-09,101
3945,978,356,0,2024-06-15,207
3946,999999,293,4,2025-04-15,434
3947,527,382,4,2026-02-26,417
3948,429,117,5,2025-11-12,109
3949,217,312,3,2024-05-24,496
3950,972,319,2,2024-09-24,308
3951,104,16,2,17/11/1983,263
